trailingPegRatio,ticker,phone,longBusinessSummary,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,yield,totalAssets,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,navPrice,currency,tradeable,category,ytdReturn,beta3Year,fundFamily,fundInceptionDate,legalType,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,dividendYield,trailingThreeMonthReturns,trailingThreeMonthNavReturns,netAssets,epsTrailingTwelveMonths,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,postMarketChangePercent,postMarketPrice,postMarketChange,regularMarketChange,regularMarketDayRange,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,netExpenseRatio,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,postMarketTime,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,marketState,shortName,longName,dividendDate,regularMarketChangePercent,regularMarketPrice,ipoExpectedDate,sharesOutstanding,marketCap,financialCurrency,bookValue,priceToBook,forwardPE,epsForward,address1,address2,address3,morningStarOverallRating,morningStarRiskRating,annualReportExpenseRatio,lastDividendValue,lastCapGain,annualHoldingsTurnover,dividendRate,city,state,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,exDividendDate,payoutRatio,beta,priceToSalesTrailing12Months,enterpriseValue,profitMargins,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendDate,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,grossProfits,grossMargins,ebitdaMargins,operatingMargins,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,displayName
,FLKR,,"Under normal market conditions, the fund invests at least 80% of its assets in the component securities of the FTSE South Korea Capped Index and in depositary receipts representing such securities. The FTSE South Korea Capped Index is based on the FTSE South Korea Index and is designed to measure the performance of South Korean large- and mid-capitalization stocks. The fund is non-diversified.",[],[],86400.0,2.0,31.06,30.58,30.34,30.77,31.06,30.58,30.34,30.77,13.416676,152950.0,152950.0,81853.0,145860.0,145860.0,30.5,30.83,1100.0,700.0,0.0045,204076784.0,16.538,33.73,34.1,13.55,29.1307,23.381575,,,30.046,USD,False,Miscellaneous Region,53.86817,1.5,Franklin Templeton Investments,1509580800.0,Exchange Traded Fund,0.24625151,0.0798635,ETF,FLKR,en-US,US,ETF,Delayed Quote,True,HIGH,True,1513607400000.0,0.45,9.91404,9.91404,204076784.0,2.2732904,NYSEArca,81853.0,13.962,0.8442375,16.538 - 33.73,-3.2299995,-0.095760435,62.024,0.0,30.5,0.0,-0.559999,30.34 - 30.77,1.3693008,0.047005422,7.1184254,0.30444592,0.09,15.0,0.0,False,[],1763509969.0,1763499600.0,PCX,finmb_536179274,America/New_York,EST,-18000000.0,us_market,False,POST,Franklin FTSE South Korea ETF,Franklin FTSE South Korea ETF,,-1.80296,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLTW,,"Under normal market conditions, the fund invests at least 80% of its assets in the component securities of the FTSE Taiwan Capped Index and in depositary receipts representing such securities. The FTSE Taiwan Capped Index is based on the FTSE Taiwan Index and is designed to measure the performance of Taiwanese large- and mid-capitalization stocks. The fund is non-diversified.",[],[],86400.0,2.0,58.82,58.35,58.0707,58.78,58.82,58.35,58.0707,58.78,18.728863,104581.0,104581.0,109517.0,158210.0,158210.0,56.7,61.98,600.0,200.0,0.013200001,599300736.0,35.82,63.27,63.27,20.76,59.9716,51.77261,,,61.255,USD,False,China Region,22.58674,1.02,Franklin Templeton Investments,1509580800.0,Exchange Traded Fund,0.31086162,0.1673813,ETF,FLTW,en-US,US,ETF,Delayed Quote,True,HIGH,True,1513607400000.0,1.32,12.06664,12.06664,599300740.0,3.1187158,NYSEArca,109517.0,22.59,0.63065326,35.82 - 63.27,-4.8600006,-0.07681367,21.428574,0.0,58.41,0.0,-0.41,58.0707 - 58.78,-1.5615997,-0.026038988,6.63739,0.12820274,0.19,15.0,0.0,False,[],1763508001.0,1763499600.0,PCX,finmb_536179099,America/New_York,EST,-18000000.0,us_market,False,POST,Franklin FTSE Taiwan ETF,Franklin FTSE Taiwan ETF,,-0.697042,58.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLTW*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLTWUSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FLTWUSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FMQQ,+1 405 7788377,"The fund invests in securities comprising the index or in depositary receipts representing securities of the index. The index was designed by EMQQ Global LLC to measure the performance of an investable universe of publicly traded emerging market and frontier market internet and ecommerce companies. Under normal circumstances, the fund will invest at least 80% of its net assets in the securities of internet companies. The fund is non-diversified.",[],[],86400.0,2.0,14.2592,14.34,14.19,14.19,14.2592,14.34,14.19,14.19,28.409601,18.0,18.0,5573.0,5710.0,5710.0,14.18,14.23,100.0,100.0,0.0038,32073686.0,11.47,15.84,25.97,9.13,14.99082,14.112965,,,14.88,USD,False,Diversified Emerging Mkts,19.47743,1.06,FMQQ,1632700800.0,Exchange Traded Fund,0.1666714,,ETF,FMQQ,en-US,US,ETF,Delayed Quote,True,HIGH,True,1632835800000.0,0.38,-0.06623,-0.06623,32073686.0,0.49947903,NYSEArca,5573.0,2.7199993,0.2371403,11.47 - 15.84,-1.6500006,-0.1041667,6.5217376,,,,-0.0692005,14.19 - 14.19,-0.80082035,-0.05342072,0.07703495,0.0054584527,0.86,15.0,0.0,False,[],,1763396638.0,PCX,finmb_1674351514,America/New_York,EST,-18000000.0,us_market,False,POST,FMQQ The Next Frontier Internet,FMQQ The Next Frontier Internet ETF,,-0.485304,14.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FPX,630-241-4141,"The fund will normally invest at least 90% of its net assets (including investment borrowings) in the securities that comprise the index. The index seeks to measure the performance of equity securities of the 100 typically largest and most liquid initial public offerings (""IPOs"") (including spin-offs and equity carve-outs) of U.S. companies. It is non-diversified.",[],[],86400.0,2.0,155.0,153.15,151.86,155.3716,155.0,153.15,151.86,155.3716,35.058857,34528.0,34528.0,33365.0,36820.0,36820.0,152.0,153.89,1700.0,1000.0,0.0044,1161901312.0,94.13,171.01,171.01,11.09,163.701,140.72925,0.0,0.0,163.55,USD,False,Mid-Cap Growth,39.33497,1.46,First Trust,1144800000.0,Exchange Traded Fund,0.2615262,0.1055167,ETF,FPX,en-US,US,ETF,Delayed Quote,True,HIGH,True,1148477400000.0,0.44,14.98182,14.98182,1161901310.0,4.3799777,NYSEArca,33365.0,59.42701,0.6313291,94.13 - 171.01,-17.452988,-0.10205829,24.548006,0.0,153.5572,0.0,-1.44279,151.86 - 155.3716,-10.143997,-0.061966617,12.827759,0.09115204,0.61,15.0,0.0,False,[],1763506803.0,1763498574.0,PCX,finmb_26776768,America/New_York,EST,-18000000.0,us_market,False,POST,First Trust US Equity Opportuni,First Trust US Equity Opportunities ETF,,-0.930835,153.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FRDM,,"Under normal circumstances, at least 80% of the fund's total assets (exclusive of collateral held from securities lending) will be invested in the component securities of the index or in depositary receipts representing such component securities. The index is designed to track the performance of a portfolio of approximately 100 equity securities in emerging market countries.",[],[],86400.0,2.0,47.34,46.98,46.6013,47.13,47.34,46.98,46.6013,47.13,12.046578,179977.0,179977.0,153453.0,190960.0,190960.0,44.0,49.73,1200.0,300.0,0.0238,1436941056.0,30.68,49.24,49.24,16.857,45.9429,39.967255,,,46.6859,USD,False,Diversified Emerging Mkts,35.92621,1.09,"Life + Liberty Investments, LLC",1558483200.0,Exchange Traded Fund,0.270524,0.155241,ETF,FRDM,en-US,US,ETF,Delayed Quote,True,HIGH,True,1560519000000.0,2.38,9.74538,9.74538,1436941060.0,3.890731,Cboe US,153453.0,16.189999,0.5277053,30.68 - 49.24,-2.3700027,-0.048131656,39.60483,0.0,46.87,0.0,-0.470001,46.6013 - 47.13,0.9270973,0.020179337,6.9027443,0.17270999,0.49,15.0,0.0,False,[],1763507703.0,1763499600.0,BTS,finmb_603717845,America/New_York,EST,-18000000.0,us_market,False,POST,Freedom 100 Emerging Markets ET,Freedom 100 Emerging Markets ETF,,-0.992821,46.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FTHF,630-241-4141,"The fund will normally invest at least 80% of its net assets (plus any borrowings for investment purposes) in the securities that comprise the index. According to the index provider, the index is constructed to track the performance of companies within emerging market countries that sufficiently promote human flourishing. The fund is non-diversified.",[],[],86400.0,2.0,31.3917,31.05,31.2236,31.2236,31.3917,31.05,31.2236,31.2236,13.67095,1006.0,1006.0,1587.0,7520.0,7520.0,29.39,32.9,100.0,100.0,0.024600001,52689100.0,20.035,32.47,32.47,20.035,30.48014,26.11299,,,31.1,USD,False,Diversified Emerging Mkts,40.79998,0.0,First Trust,1698624000.0,Exchange Traded Fund,,,ETF,FTHF,en-US,US,ETF,Delayed Quote,True,HIGH,True,1698931800000.0,2.46,10.69327,10.69327,52689100.0,2.283938,NYSEArca,1587.0,11.188601,0.5584527,20.035 - 32.47,-1.2464008,-0.038386226,40.111576,-0.24408579,31.2236,-0.07639885,-0.1681,31.2236 - 31.2236,0.7434597,0.02439161,5.110611,0.19571145,0.75,15.0,0.0,False,[],1763499940.0,1763497901.0,PCX,finmb_1847544494,America/New_York,EST,-18000000.0,us_market,False,POST,First Trust Exchange-Traded Fun,First Trust Emerging Markets Human Flourishing ETF,,-0.535493,31.2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FV,,"The fund will normally invest at least 90% of its net assets (including investment borrowings) in the exchange-traded funds (""ETFs"") that comprise the index. The index is designed to provide targeted exposure to the five First Trust sector-based ETFs that the index provider believes offer the greatest potential to outperform the other ETFs in the selection universe and that satisfy certain trading volume and liquidity requirements.",[],[],86400.0,2.0,59.8925,59.62,59.24,60.07,59.8925,59.62,59.24,60.07,19.73199,96836.0,96836.0,121912.0,131930.0,131930.0,58.23,59.67,1.0,14.0,0.0047999998,3708959232.0,47.04,63.092,63.092,11.7,61.73542,58.966557,,,62.21,USD,False,Mid-Cap Blend,5.32088,1.29,First Trust,1393977600.0,Exchange Traded Fund,0.124095,0.122092694,ETF,FV,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1394116200000.0,0.48,4.64348,4.64348,3708959230.0,3.0223153,NasdaqGM,121912.0,12.596298,0.26777846,47.04 - 63.092,-3.4557,-0.054772396,0.6909847,-0.00620432,59.6363,-0.0037002563,-0.2562027,59.24 - 60.07,-2.099121,-0.03400189,0.6697426,0.011358008,0.87,15.0,0.0,False,[],1763500204.0,1763499600.0,NGM,finmb_254253835,America/New_York,EST,-18000000.0,us_market,False,POST,First Trust Dorsey Wright Focus,First Trust Dorsey Wright Focus 5 ETF,1483056000.0,-0.42777088,59.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GEM,,"The fund seeks to achieve its investment objective by investing at least 80% of its assets in securities included in its underlying index, in depositary receipts representing securities included in its underlying index and in underlying stocks in respect of depositary receipts included in its underlying index. The index is designed to deliver exposure to equity securities of emerging market issuers.",[],[],86400.0,2.0,41.65,41.25,41.13,41.52,41.65,41.25,41.13,41.52,12.692176,64354.0,64354.0,62104.0,55560.0,55560.0,39.16,43.44,100.0,700.0,0.020299999,1131583360.0,29.19,42.92,42.92,21.46,41.30396,36.772934,,,41.59,USD,False,Diversified Emerging Mkts,25.82349,0.93,Goldman Sachs,1443139200.0,Exchange Traded Fund,0.19658689,0.0676045,ETF,GEM,en-US,US,ETF,Delayed Quote,True,HIGH,True,1443533400000.0,2.03,9.37331,9.37331,1131583360.0,3.255549,NYSEArca,62104.0,12.129999,0.41555324,29.19 - 42.92,-1.5999985,-0.037278622,25.263155,0.0,41.32,0.0,-0.330002,41.13 - 41.52,0.016040802,0.0003883599,4.5470657,0.12365252,0.45,15.0,0.0,False,[],1763508061.0,1763499600.0,PCX,finmb_280408735,America/New_York,EST,-18000000.0,us_market,False,POST,Goldman Sachs ActiveBeta Emergi,Goldman Sachs ActiveBeta Emerging Markets Equity ETF,,-0.792321,41.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GLIN,888-658-8287,"The fund invests substantially all of its assets in the Subsidiary, a wholly-owned subsidiary located in the Republic of Mauritius. The index is comprised of equity securities which are generally considered by the index provider to exhibit favorable fundamental characteristics according to the index provider’s proprietary scoring methodology.",[],[],86400.0,2.0,46.815,46.53,46.516,46.765,46.815,46.53,46.516,46.765,17.849325,5996.0,5996.0,14509.0,11520.0,11520.0,45.68,49.75,700.0,200.0,0.039300002,119784272.0,38.88,53.32,96.04,17.75,45.916,44.78995,,,46.67,USD,False,India Equity,-8.74261,0.44,VanEck,1282608000.0,Exchange Traded Fund,0.1466397,0.1150917,ETF,GLIN,en-US,US,ETF,Delayed Quote,True,HIGH,True,1282743000000.0,3.93,-7.28778,-7.28778,119784272.0,2.614704,NYSEArca,14509.0,7.790699,0.20037806,38.88 - 53.32,-6.6492996,-0.124705546,-7.506913,0.0,46.6707,0.0,-0.144299,46.516 - 46.765,0.7546997,0.01643653,1.8807487,0.041990418,0.76,15.0,0.0,False,[],1763506566.0,1763499537.0,PCX,finmb_112319319,America/New_York,EST,-18000000.0,us_market,False,POST,VanEck India Growth Leaders ETF,VanEck India Growth Leaders ETF,,-0.308231,46.6707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GMF,,"The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in depositary receipts based on securities comprising the index. The index is a float-adjusted market capitalization weighted index designed to define and measure the investable universe of publicly traded companies domiciled in emerging Asian Pacific markets. The fund is non-diversified.",[],[],86400.0,2.0,139.092,138.0,138.295,138.295,139.092,138.0,138.295,138.295,17.403902,1206.0,1206.0,7759.0,6560.0,6560.0,129.65,145.31,100.0,100.0,0.0175,397703840.0,100.11,144.3,146.78,28.81,139.7702,126.25555,0.0,0.0,140.77995,USD,False,Pacific/Asia ex-Japan Stk,20.8569,0.92,SPDR State Street Investment Management,1174262400.0,Exchange Traded Fund,0.20427018,0.0635254,ETF,GMF,en-US,US,ETF,Delayed Quote,True,HIGH,True,1174656600000.0,1.75,10.68064,10.68064,397703840.0,7.946206,NYSEArca,7759.0,38.184998,0.3814304,100.11 - 144.3,-6.005005,-0.041614726,18.505585,0.0,138.295,0.0,-0.796799,138.295 - 138.295,-1.4752045,-0.010554499,12.039452,0.095357805,0.49,15.0,0.0,False,[],1763505860.0,1763478700.0,PCX,finmb_33377321,America/New_York,EST,-18000000.0,us_market,False,POST,SPDR S&P Emerging Asia Pacific ,SPDR S&P Emerging Asia Pacific ETF,,-0.572858,138.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSEE,,"The fund invests at least 80% of its assets in securities included in its underlying index, in depositary receipts representing securities included in its underlying index and in underlying stocks in respect of depositary receipts included in its underlying index. The index consists of equity securities of large and mid-capitalization issuers covering approximately the largest 85% of the free-float market capitalization in emerging markets.",[],[],86400.0,2.0,56.5,56.54,56.16,56.4742,56.5,56.54,56.16,56.4742,14.672721,6199.0,6199.0,6507.0,10800.0,10800.0,56.31,84.55,800.0,800.0,0.0217,127659368.0,39.857,58.95,61.681,35.01,56.36088,50.07477,,,56.91,USD,False,Diversified Emerging Mkts,26.45249,0.96,Goldman Sachs,1589241600.0,Exchange Traded Fund,0.18923229,0.0638029,ETF,GSEE,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1589895000000.0,2.17,10.53575,10.53575,127659368.0,3.8489249,Cboe US,6507.0,16.617203,0.41692057,39.857 - 58.95,-2.4757996,-0.041998297,23.643208,0.1510432,56.5595,0.085300446,-0.0257988,56.16 - 56.4742,0.1133194,0.0020106037,6.3994293,0.12779747,0.36,15.0,0.0,False,[],1763510319.0,1763498916.0,BTS,finmb_668001321,America/New_York,EST,-18000000.0,us_market,False,POST,Goldman Sachs MarketBeta Emergi,Goldman Sachs MarketBeta Emerging Markets Equity ETF,,-0.0456616,56.4742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSJY,,"The index is designed to deliver exposure to equity securities of Japanese issuers. The fund seeks to achieve its investment objective by investing at least 80% of its assets (exclusive of collateral held from securities lending) in securities included in its underlying index, in depositary receipts representing securities included in its underlying index and in underlying stocks in respect of depositary receipts included in its underlying index.",[],[],86400.0,2.0,46.3564,45.32,45.11,45.455,46.3564,45.32,45.11,45.455,16.75871,7160.0,7160.0,4310.0,3540.0,3540.0,45.37,45.41,400.0,1000.0,0.0128999995,63588128.0,33.56,47.385,47.385,24.16,45.87568,41.872173,0.0,0.0,46.3,USD,False,Japan Stock,20.62685,0.72,Goldman Sachs,1456876800.0,Exchange Traded Fund,0.2206215,0.0905367,ETF,GSJY,en-US,US,ETF,Delayed Quote,True,HIGH,True,1457101800000.0,1.29,8.40095,8.40095,63588128.0,2.706157,NYSEArca,4310.0,11.791698,0.3513617,33.56 - 47.385,-2.0332985,-0.042910174,22.855927,0.0,45.3517,0.0,-1.0047,45.11 - 45.455,-0.5239792,-0.0114217205,3.4795265,0.08309878,0.25,15.0,0.0,False,[],1763508061.0,1763494033.0,PCX,finmb_280408737,America/New_York,EST,-18000000.0,us_market,False,POST,Goldman Sachs ActiveBeta Japan ,Goldman Sachs ActiveBeta Japan Equity ETF,,-2.16734,45.3517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HEEM,,The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The index has been developed by MSCI as an equity benchmark for global emerging markets stock performance with the currency risk inherent in the securities included in the underlying index hedged to the U.S. dollar on a monthly basis.,[],[],86400.0,2.0,34.5732,34.26,34.2897,34.48,34.5732,34.26,34.2897,34.48,14.513275,35336.0,35336.0,11007.0,8670.0,8670.0,34.37,34.43,400.0,500.0,0.0221,184965360.0,22.97,35.49,35.49,17.692,34.12258,30.38742,,,34.67723,USD,False,Diversified Emerging Mkts,25.99604,0.84,iShares,1411430400.0,Exchange Traded Fund,0.1945291,0.0774316,ETF,HEEM,en-US,US,ETF,Delayed Quote,True,HIGH,True,1411651800000.0,2.21,12.6647,12.6647,184965360.0,2.368287,Cboe US,11007.0,11.401602,0.49636927,22.97 - 35.49,-1.1184006,-0.031513117,25.219118,0.0,34.3716,0.0,-0.201599,34.2897 - 34.48,0.24901962,0.0072977957,3.9841805,0.13111281,0.72,15.0,0.0,False,[],1763508061.0,1763498268.0,BTS,finmb_262942725,America/New_York,EST,-18000000.0,us_market,False,POST,iShares Currency Hedged MSCI Em,iShares Currency Hedged MSCI Emerging Markets ETF,,-0.583108,34.3716,,8750000.0,300751520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IDV,1-800-474-2737,"The fund generally will invest at least 80% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The underlying index measures the performance of 100 high dividend-paying companies in the EPAC (Europe, the Pacific, Asia and Canada) region.",[],[],86400.0,2.0,37.93,37.48,37.37,37.6999,37.93,37.48,37.37,37.6999,11.847088,802753.0,802753.0,668931.0,771480.0,771480.0,37.63,37.64,3200.0,2000.0,0.0476,5900144128.0,26.89,38.72,54.86,14.51,36.9452,33.9731,,,36.89693,USD,False,Foreign Large Value,38.52216,1.02,iShares,1181520000.0,Exchange Traded Fund,0.2462534,0.1459004,ETF,IDV,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1182432600000.0,4.76,7.10141,7.10141,5900144100.0,3.175464,Cboe US,668931.0,10.73,0.3990331,26.89 - 38.72,-1.1000023,-0.02840915,33.69757,0.079751715,37.65,0.030002594,-0.310001,37.37 - 37.6999,0.67479706,0.01826481,3.6469002,0.107346706,0.5,15.0,0.0,False,[],1763508038.0,1763499600.0,BTS,finmb_35013429,America/New_York,EST,-18000000.0,us_market,False,POST,iShares International Select Di,iShares International Select Dividend ETF,,-0.817299,37.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IEMG,,"The fund generally will invest at least 80% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is designed to measure large-, mid- and small-cap equity market performance in the global emerging markets.",[],[],86400.0,2.0,67.07,66.6,66.27,66.975,67.07,66.6,66.27,66.975,14.732121,53401776.0,53401776.0,11779600.0,11253950.0,11253950.0,66.69,67.59,5000.0,12700.0,0.028499998,109970055168.0,47.29,69.47,69.87,33.91,66.757,59.62555,1.16,0.017295362,67.56253,USD,False,Diversified Emerging Mkts,26.96901,1.03,iShares,1350518400.0,Exchange Traded Fund,0.1991118,0.0724241,ETF,IEMG,en-US,US,ETF,Delayed Quote,True,HIGH,True,1351085400000.0,2.85,10.03443,10.03443,109970055000.0,4.5275216,NYSEArca,11779600.0,19.409996,0.41044608,47.29 - 69.47,-2.7700043,-0.039873388,23.426569,0.41979975,66.98,0.2800064,-0.370003,66.27 - 66.975,-0.057006836,-0.0008539454,7.0744476,0.118647926,0.09,15.0,0.0,False,[],1763509986.0,1763499600.0,PCX,finmb_223308554,America/New_York,EST,-18000000.0,us_market,False,POST,iShares Core MSCI Emerging Mark,iShares Core MSCI Emerging Markets ETF,,-0.551667,66.7,,1150800000.0,76758360064.0,USD,64.577,1.0328754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IGHG,,The index is designed to measure the performance of investment grade corporate debt. The index measures the performance of two positions: (1) a long position in investment-grade corporate bonds; and (2) a duration-matched short position in U.S. Treasury bonds. It will invest at least 80% of its total assets in component securities and invest at least 80% of its total assets in investment grade bonds.,[],[],86400.0,2.0,78.135,77.86,77.79,78.22,78.135,77.86,77.79,78.22,,17226.0,17226.0,15512.0,15830.0,15830.0,75.21,81.21,300.0,100.0,0.051,266444832.0,73.91,79.34,86.12,52.44,78.6792,77.90035,,,78.5877,USD,False,Nontraditional Bond,4.82019,0.05,ProShares,1383609600.0,Exchange Traded Fund,0.103732005,0.0584513,ETF,IGHG,en-US,US,ETF,Delayed Quote,True,HIGH,True,1384353000000.0,5.1,2.38881,2.38881,266444832.0,,Cboe US,15512.0,4.0699997,0.055066966,73.91 - 79.34,-1.359993,-0.01714133,0.6180763,0.0,77.98,0.0,-0.154999,77.79 - 78.22,-0.69919586,-0.008886667,0.07965088,0.0010224713,0.3,15.0,0.0,False,[],1763505860.0,1763499500.0,BTS,finmb_247344848,America/New_York,EST,-18000000.0,us_market,False,POST,ProShares Investment Grade-Inte,ProShares Investment Grade—Interest Rate Hedged,,-0.198373,77.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INDA,1-800-474-2737,"The fund generally will collectively invest at least 80% of the fund's assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index measures the performance of equity securities of companies whose market capitalization, as calculated by the index provider, represents the large- and mid-capitalization segments of the Indian securities market. The fund is non-diversified.",[],[],86400.0,2.0,54.65,54.34,54.34,54.705,54.65,54.34,54.34,54.705,25.14941,5278707.0,5278707.0,4997335.0,5542610.0,5542610.0,54.25,54.8,3800.0,11900.0,0.0077,9142732800.0,47.6,56.01,59.49,18.76,53.6256,52.82185,0.0,0.0,54.5768,USD,False,India Equity,-1.54112,0.44,iShares,1328140800.0,Exchange Traded Fund,0.1032553,0.1096017,ETF,INDA,en-US,US,ETF,Delayed Quote,True,HIGH,True,1328279400000.0,0.77,-6.34571,-6.34571,9142732800.0,2.1714227,Cboe US,4997335.0,7.010002,0.14726895,47.6 - 56.01,-1.3999977,-0.024995496,2.0160556,0.0,54.61,0.0,-0.0400009,54.34 - 54.705,0.9844017,0.018356936,1.7881508,0.033852484,0.62,15.0,0.0,False,[],1763509956.0,1763499600.0,BTS,finmb_146036916,America/New_York,EST,-18000000.0,us_market,False,POST,Ishares MSCI India ETF,iShares MSCI India ETF,,-0.0731947,54.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
